locality,sale_price,estimated_value,carpet_area,num_rooms,num_bathrooms,spread,price_per_sqft,ratio_avance_compra,cluster,pca1,pca2,pca3
Norwalk,1695000.0,812630.0,923.0,3,1,1.09,1836.4,0.4794277286135693,0,-1.8086770405342392,0.7064472676981925,0.13228911509816044
Norwalk,425000.0,251790.0,950.0,3,2,0.69,447.37,0.5924470588235294,0,-0.4855570657848108,-0.5199875511768945,-0.167623103819686
Greenwich,6750000.0,4705820.0,986.0,3,3,0.43,6845.84,0.6971585185185185,2,-4.122868602709194,6.547915455557633,1.6806217741964962
Waterbury,163000.0,243180.0,997.0,3,1,-0.33,163.49,1.4919018404907975,0,-0.4954183576247606,-1.1877044346588503,0.12609140411737604
Bridgeport,285000.0,118440.0,973.0,3,1,1.41,292.91,0.41557894736842105,0,-0.7967051539731267,-0.7723318535549654,-0.35924772163414886
Greenwich,7000000.0,5630730.0,999.0,3,2,0.24,7007.01,0.80439,2,-4.5914390064286845,6.508345796162646,1.8064603530758367
Bridgeport,257000.0,176750.0,1804.0,6,4,0.45,142.46,0.6877431906614786,1,3.7343334201344844,1.581216994893965,-0.352194905939701
Fairfield,410000.0,343980.0,991.0,3,1,0.19,413.72,0.8389756097560975,0,-0.7259171043333732,-0.8316139274284926,-0.026809886450630347
Norwalk,375000.0,207760.0,1035.0,3,2,0.8,362.32,0.5540266666666667,0,-0.3019390133198078,-0.4846220585210769,-0.22196808385056538
Greenwich,1575000.0,1120350.0,945.0,3,3,0.41,1666.67,0.7113333333333334,0,-0.8529921032030644,0.9398845014336387,0.22701911531868735
Bridgeport,185000.0,113680.0,972.0,3,3,0.63,190.33,0.6144864864864865,0,0.09827850692856227,-0.5328286965984574,-0.23914333117791323
Greenwich,860000.0,634200.0,1083.0,3,3,0.36,794.09,0.7374418604651163,0,-0.09060635773966233,0.22355030288937752,0.003107520867008463
Bridgeport,206000.0,11830.0,913.0,3,1,16.41,225.63,0.05742718446601942,0,-2.215965979248094,1.6112856268455242,-3.068869623611024
Bridgeport,125185.0,116060.0,1024.0,3,2,0.08,122.25,0.9271078803371011,0,-0.09130975637799348,-0.8848193678801755,-0.08837651598703657
Fairfield,407500.0,243180.0,981.0,3,2,0.68,415.39,0.596760736196319,0,-0.41363551068737436,-0.5158425561672478,-0.1749883710927234
Waterbury,245000.0,66780.0,1806.0,6,5,2.67,135.66,0.2725714285714286,1,3.9142628709601963,2.1926503678497298,-0.841646001605515
Waterbury,108000.0,243180.0,1012.0,3,3,-0.56,106.72,2.2516666666666665,0,0.3597438839774946,-0.7971046450462983,0.27552411406656047
Norwalk,402000.0,292530.0,1021.0,3,1,0.37,393.73,0.7276865671641791,0,-0.6820721506659049,-0.7836597871083705,-0.08777504594498042
Norwalk,1675000.0,1336580.0,1021.0,3,3,0.25,1640.55,0.7979582089552238,0,-0.7254895201964693,1.0318566318896076,0.2755487829442048
Norwalk,605000.0,371210.0,992.0,3,2,0.63,609.88,0.6135702479338843,0,-0.5157671494865291,-0.3023894115002525,-0.10846600325891394
Waterbury,164000.0,60620.0,1098.0,3,1,1.71,149.36,0.3696341463414634,0,-0.5178208985740886,-0.7328556118485557,-0.4704498882175907
Bridgeport,243750.0,115850.0,1241.0,4,2,1.1,196.41,0.47528205128205125,0,0.7215290637435169,-0.037088611635663224,-0.37518855759826797
Greenwich,2899000.0,2624790.0,1044.0,3,3,0.1,2776.82,0.9054122111072783,2,-1.4301653567195751,2.2978036857827986,0.6549730110675408
Greenwich,515000.0,443940.0,1018.0,3,1,0.16,505.89,0.8620194174757282,0,-0.7384964395744774,-0.7027548025639732,0.008390980193010395
Fairfield,670000.0,521150.0,996.0,3,1,0.29,672.69,0.7778358208955224,0,-0.89467854584655,-0.5300795602790799,0.01616012239339343
Bridgeport,164000.0,71680.0,1054.0,3,1,1.29,155.6,0.4370731707317073,0,-0.558602062843043,-0.8468592540556918,-0.3782058515102646
Fairfield,1387500.0,869680.0,1021.0,3,1,0.6,1358.96,0.6267963963963964,0,-1.3339846454400408,0.3041914454980817,0.12725126326894295
Waterbury,235000.0,59710.0,1993.0,6,5,2.94,117.91,0.2540851063829787,1,4.229708469402843,2.41854591699168,-0.9144457986429299
Greenwich,1500000.0,134330.0,913.0,3,1,10.17,1642.94,0.08955333333333333,2,-2.527729250199888,2.0178366690447986,-1.5880945742203234
Bridgeport,130000.0,184800.0,909.0,3,3,-0.3,143.01,1.4215384615384616,0,0.11907002858459007,-0.8196419755131661,0.07925166735892723
Greenwich,3140000.0,1749930.0,1021.0,3,2,0.79,3075.42,0.5573025477707007,2,-2.0928054992141476,2.441982815881507,0.5561996399774596
Waterbury,84900.0,37170.0,1033.0,3,3,1.28,82.19,0.43780918727915197,0,0.21149630217121906,-0.469603561071614,-0.4240126741209095
Bridgeport,225000.0,113890.0,1021.0,4,3,0.98,220.37,0.5061777777777777,0,0.7200395825751829,-0.04331592140350031,-0.34012460118290805
Bridgeport,215000.0,243180.0,1021.0,3,3,-0.12,210.58,1.1310697674418604,0,0.2464707615249606,-0.5869158161424262,-0.000516728153657391
Greenwich,2650000.0,2179380.0,1094.0,3,2,0.22,2422.3,0.8224075471698113,0,-1.5373914057261913,1.8063225210615164,0.5408742057662999
Fairfield,1750000.0,1291710.0,950.0,3,3,0.35,1842.11,0.73812,0,-0.9512689308202272,1.1229314055806916,0.2920265641504508
Greenwich,1200000.0,641690.0,967.0,3,3,0.87,1240.95,0.5347416666666667,0,-0.6003372699411118,0.6125388046233586,-0.004734666025205773
Fairfield,710000.0,376880.0,926.0,3,2,0.88,766.74,0.5308169014084507,0,-0.741537950863996,-0.18797083526843839,-0.1255667024375813
Fairfield,389900.0,389900.0,1023.0,3,1,0.0,381.13,1.0,0,-0.6319525816658808,-0.8603088802327902,0.02863653407835427
Norwalk,702500.0,340883.0,945.0,3,2,1.06,743.39,0.4852427046263345,0,-0.7149697196611955,-0.15380063745373648,-0.17251492011847436
Norwalk,455000.0,248360.0,1023.0,3,1,0.83,444.77,0.5458461538461539,0,-0.7570746532803115,-0.6461737213403915,-0.1906735411152287
Waterbury,205000.0,243180.0,930.0,3,3,-0.16,220.43,1.1862439024390243,0,0.0899287003225417,-0.6894962446704972,0.026434328789803254
Bridgeport,320000.0,176890.0,1021.0,3,3,0.81,313.42,0.55278125,0,0.08442953738719175,-0.3119796740270363,-0.25138899934819287
Waterbury,159900.0,62580.0,1041.0,3,3,1.56,153.6,0.39136960600375237,0,0.1522964374948488,-0.33497194558278126,-0.46247805963009075
Fairfield,805000.0,433440.0,1032.0,3,3,0.86,780.04,0.5384347826086957,0,-0.20778657856260127,0.21937062772802673,-0.12959323750768556
Bridgeport,140000.0,60831.0,1061.0,3,3,1.3,131.95,0.43450714285714287,0,0.22541331600537254,-0.38061819745583836,-0.41604628013792433
Greenwich,1265000.0,699790.0,922.0,3,3,0.81,1372.02,0.5531936758893281,0,-0.7378568471957142,0.660113841943258,0.04166138986892112
Waterbury,254000.0,104090.0,1010.0,3,2,1.44,251.49,0.4098031496062992,0,-0.3319806441306115,-0.52602202974176,-0.39355020117023165
Bridgeport,175000.0,96390.0,985.0,3,2,0.82,177.66,0.5508,0,-0.2683351546676985,-0.7401325546439808,-0.2756883777852612
Greenwich,580000.0,243180.0,965.0,3,3,1.39,601.04,0.4192758620689655,0,-0.24644284634038252,0.022612576885912585,-0.2971005007720256
Bridgeport,316000.0,183330.0,961.0,3,3,0.72,328.82,0.5801582278481012,0,-0.016959680409908504,-0.3840665577424253,-0.22269258420677646
Fairfield,579000.0,437500.0,1021.0,3,1,0.32,567.09,0.7556131260794473,0,-0.7900372276562043,-0.6041778225720978,-0.023823591243670984
Norwalk,570000.0,297780.0,976.0,3,2,0.91,584.02,0.5224210526315789,0,-0.5515252153610826,-0.3036892992202919,-0.18301376956960946
Bridgeport,260000.0,243180.0,1249.0,4,4,0.07,208.17,0.9353076923076923,0,1.5856353900228908,0.2905098023258357,-0.12650501977637607
Fairfield,2000000.0,1150590.0,1033.0,3,3,0.74,1936.11,0.575295,0,-0.9527672762350728,1.4629611088312149,0.23111611642642305
Waterbury,185000.0,243180.0,1008.0,3,1,-0.24,183.53,1.3144864864864865,0,-0.5010149698360177,-1.1363565890374245,0.07913735924226557
Greenwich,3200000.0,1313340.0,1012.0,3,3,1.44,3162.06,0.41041875,2,-1.8390493850009404,2.8635803142181158,0.42025405235187707
Fairfield,399000.0,412650.0,1055.0,3,2,-0.03,378.2,1.0342105263157895,0,-0.19524821533456677,-0.5875573739583986,0.024546912192692956
Norwalk,560000.0,304850.0,1018.0,3,3,0.84,550.1,0.544375,0,-0.07751714459316138,-0.05389495454482274,-0.19066812538393071
Waterbury,243000.0,104230.0,1074.0,3,2,1.33,226.26,0.42893004115226335,0,-0.19658776259573063,-0.4973062002486596,-0.38170797281339636
Fairfield,465000.0,243180.0,920.0,3,3,0.91,505.43,0.5229677419354839,0,-0.21299515744227548,-0.21953182423642084,-0.21752914996289266
Waterbury,195900.0,3500.0,988.0,3,2,54.97,198.28,0.017866258295048495,2,-5.171920119170875,8.390956069798198,-9.843316951151408
Fairfield,625000.0,243180.0,1029.0,3,2,1.57,607.39,0.389088,0,-0.544888135170411,-0.09353488020975595,-0.31956517351610114
Fairfield,715000.0,489580.0,1072.0,3,2,0.46,666.98,0.6847272727272727,0,-0.41102569191056426,-0.15819096016432752,-0.04840351604695624
Waterbury,143400.0,57470.0,996.0,3,3,1.5,143.98,0.4007670850767085,0,0.08658859045878706,-0.4062096071435148,-0.44944908844322295
Fairfield,456100.0,273700.0,1095.0,3,3,0.67,416.53,0.600087700065775,0,0.1520151488155678,-0.1301224939695591,-0.19061774036420004
Fairfield,690000.0,243180.0,971.0,3,2,1.84,710.61,0.35243478260869565,0,-0.7271314390977975,-0.018165586011153784,-0.3448092953552849
Fairfield,2100000.0,1515640.0,1021.0,3,1,0.39,2056.81,0.7217333333333333,0,-1.768138624024997,1.0254287220248115,0.38265140103333234
Norwalk,450000.0,246330.0,904.0,3,3,0.83,497.79,0.5474,0,-0.22637786062756912,-0.26218236443905535,-0.20022843330516588
Greenwich,1150000.0,902440.0,2034.0,6,6,0.27,565.39,0.7847304347826087,1,4.494830603424898,2.9828862210299767,-0.16600753633937923
Norwalk,722500.0,384440.0,1096.0,3,1,0.88,659.22,0.5320968858131487,0,-0.7877809973944336,-0.3021610691457434,-0.14116113614872125
Fairfield,1550000.0,1064840.0,1015.0,3,2,0.46,1527.09,0.6869935483870968,0,-1.0589192454634506,0.6926438884938071,0.19722220534977628
Fairfield,398000.0,278670.0,1036.0,3,2,0.43,384.17,0.7001758793969849,0,-0.2784460492223563,-0.523423006995522,-0.12130738831763696
Norwalk,400000.0,325290.0,1059.0,3,1,0.23,377.71,0.813225,0,-0.5946186420037699,-0.7781429328092513,-0.05210755527454392
Waterbury,188000.0,105140.0,1077.0,3,3,0.79,174.56,0.5592553191489362,0,0.2729492169218683,-0.40242063215159335,-0.29024575940400166
Fairfield,435000.0,333130.0,1058.0,3,1,0.31,411.15,0.765816091954023,0,-0.6265884354290651,-0.7283955004360225,-0.06597074844100821
Greenwich,1650000.0,1539440.0,1020.0,3,2,0.07,1617.65,0.9329939393939394,0,-1.0715871609370897,0.7317749455348886,0.3419040834961451
Bridgeport,226000.0,104580.0,1078.0,3,2,1.16,209.65,0.4627433628318584,0,-0.16267707015854863,-0.5401641189971117,-0.3502461527021616
Greenwich,2650000.0,1247680.0,1093.0,3,1,1.12,2424.52,0.470822641509434,2,-2.0064328784664878,1.7205363769529765,0.3265019232135217
Fairfield,357000.0,252490.0,1021.0,3,1,0.41,349.66,0.7072549019607843,0,-0.6573426243031454,-0.8245414648024509,-0.11151630082191465
Norwalk,412000.0,186620.0,1038.0,3,1,1.21,396.92,0.45296116504854367,0,-0.7372414262494307,-0.6143057594869235,-0.2902879994577668
Bridgeport,307500.0,150640.0,2180.0,6,4,1.04,141.06,0.4898861788617886,1,4.327609778842995,2.101894414910029,-0.5247499097212545
Waterbury,180000.0,243180.0,1055.0,3,1,-0.26,170.62,1.351,0,-0.4094567993489878,-1.1006741118843864,0.0830172740747885
Norwalk,755000.0,243180.0,996.0,3,2,2.1,758.03,0.32209271523178806,0,-0.7430744480448421,0.11249454612534757,-0.38296212370976
Bridgeport,225000.0,108711.0,1034.0,3,1,1.07,217.6,0.48316,0,-0.6129751563210771,-0.8391952486704953,-0.31106529473630573
Bridgeport,137120.0,68320.0,1343.0,4,4,1.01,102.1,0.4982497082847141,0,1.732687821463591,0.4287546255205926,-0.42110057386283656
Norwalk,439000.0,217980.0,1026.0,3,1,1.01,427.88,0.4965375854214123,0,-0.7583319622292933,-0.62985945306066,-0.2371102298663548
Waterbury,145000.0,63280.0,936.0,3,3,1.29,154.91,0.4364137931034483,0,-0.004128625153049767,-0.49788147485782047,-0.397954022080342
Waterbury,205000.0,76160.0,1043.0,3,2,1.69,196.55,0.3715121951219512,0,-0.26326578512118487,-0.5048989586990867,-0.46290697133944114
Fairfield,1262500.0,965510.0,984.0,3,1,0.31,1283.03,0.764760396039604,0,-1.306128394912802,0.106893157849773,0.18124635720430549
Bridgeport,280000.0,69623.0,923.0,3,3,3.02,303.36,0.24865357142857142,0,-0.278344263541655,-0.06631181749181478,-0.6972068855397134
Fairfield,730000.0,668010.0,1021.0,3,1,0.09,714.99,0.915082191780822,0,-0.8626397808387481,-0.4841815492369693,0.09108832004987463
Bridgeport,200000.0,243180.0,1037.0,3,2,-0.18,192.86,1.2159,0,-0.0861829188154427,-0.8402951542837794,0.03515490825395769
Bridgeport,190000.0,131670.0,1099.0,3,3,0.44,172.88,0.693,0,0.3459685685502292,-0.43969618997001636,-0.20391696233110038
Greenwich,407500.0,640150.0,908.0,3,1,-0.36,448.79,1.570920245398773,0,-0.819939391019278,-1.0022946768048948,0.23092105010555944
Waterbury,168000.0,79590.0,1060.0,3,3,1.11,158.49,0.47375,0,0.22394902403821632,-0.3847574750274231,-0.3670453820688818
Norwalk,345500.0,169610.0,1389.0,4,4,1.04,248.74,0.49091172214182344,0,1.6970872418302183,0.6730341470509347,-0.38216396074803816
Bridgeport,478000.0,196980.0,1100.0,3,2,1.43,434.55,0.41209205020920503,0,-0.3027618344254926,-0.2148593156992631,-0.3424797225515816
Greenwich,4000000.0,4893700.0,1049.0,3,3,-0.18,3813.16,1.223425,2,-2.0791474841863096,3.4006574801838774,1.0702234920103464
Norwalk,530000.0,268730.0,910.0,3,1,0.97,582.42,0.5070377358490566,0,-1.0394922646876956,-0.6263313156543677,-0.18204006739967973
Waterbury,178000.0,68040.0,1300.0,4,2,1.62,136.92,0.38224719101123594,0,0.817688120044943,0.04567164433106578,-0.5083585698382508
Greenwich,2300000.0,1527540.0,1021.0,3,1,0.51,2252.69,0.6641478260869565,0,-1.907764644853218,1.2589673223719888,0.4059192941175663
Waterbury,125000.0,69020.0,1827.0,6,5,0.81,68.42,0.55216,1,4.184757850052614,1.7976738973197153,-0.4880208503444304
Waterbury,174900.0,84700.0,951.0,3,3,1.06,183.91,0.48427672955974843,0,0.0251068695312153,-0.4898112436751056,-0.34112181108105066
Greenwich,784000.0,434560.0,1991.0,6,4,0.8,393.77,0.5542857142857143,1,3.7816868102156875,2.2568559596162436,-0.3489145860357686
Bridgeport,315000.0,150010.0,1469.0,4,3,1.1,214.43,0.4762222222222222,0,1.475396273155244,0.49058535074047827,-0.39838991942644125
Fairfield,575000.0,617820.0,926.0,3,2,-0.07,620.95,1.0744695652173912,0,-0.554755941734151,-0.5049398312281839,0.11141375491671075
Norwalk,500000.0,262010.0,1046.0,3,3,0.91,478.01,0.52402,0,0.008039505922872697,-0.08353015550943828,-0.22842518955796234
Waterbury,159000.0,58450.0,965.0,3,2,1.72,164.77,0.36761006289308173,0,-0.3791611830495272,-0.623092834936417,-0.47244591806377584
Waterbury,179000.0,70140.0,1296.0,4,2,1.55,138.12,0.3918435754189944,0,0.8163929557708005,0.030798737358499733,-0.4934758167050983
Fairfield,1020000.0,737590.0,1089.0,3,1,0.38,936.64,0.7231274509803921,0,-0.9367760532839704,-0.08683561921949354,0.06703034421202239
Waterbury,235000.0,53480.0,2176.0,6,5,3.39,108.0,0.2275744680851064,1,4.5159328297026065,2.6802092760135943,-1.0174392784900688
Waterbury,209000.0,71190.0,1838.0,6,6,1.94,113.71,0.340622009569378,1,4.4353208242421855,2.312735958123602,-0.7255136727717783
Greenwich,2000000.0,2037350.0,956.0,3,2,-0.02,2092.05,1.018675,0,-1.4417649775538446,1.090752903991839,0.4979903153382282
Fairfield,290000.0,212940.0,1032.0,3,1,0.36,281.01,0.7342758620689656,0,-0.5890618780759144,-0.8946435957640301,-0.11751226086969682
Waterbury,329000.0,142870.0,1020.0,3,2,1.3,322.55,0.43425531914893617,0,-0.34827204373465664,-0.46092294077426565,-0.34441767954288993
Fairfield,630000.0,445830.0,960.0,3,3,0.41,656.25,0.7076666666666667,0,-0.19531864993114081,-0.09429895944366948,-0.05174829386823736
Greenwich,18500000.0,8272180.0,935.0,3,3,1.24,19786.1,0.4471448648648649,2,-12.262570811774033,19.887615521228682,4.986038939819423
Norwalk,679000.0,286226.0,925.0,3,1,1.37,734.05,0.421540500736377,0,-1.147656490143306,-0.38096262109499784,-0.22828413140612522
Fairfield,421000.0,273980.0,984.0,3,1,0.54,427.85,0.6507838479809976,0,-0.7816248669665559,-0.7643505236686411,-0.1220596768597095
Bridgeport,199000.0,123130.0,1227.0,4,2,0.62,162.18,0.6187437185929648,0,0.7682193618240525,-0.1765943905966456,-0.2718975529767779
Greenwich,1379130.0,1605940.0,982.0,3,3,-0.14,1404.41,1.1644587529819523,0,-0.581011596013685,0.634982644956083,0.34693975906120883
Greenwich,895000.0,528640.0,1082.0,3,3,0.69,827.17,0.590659217877095,0,-0.1469196626470476,0.31631993109899786,-0.07472996092694344
Waterbury,191250.0,104860.0,1086.0,3,3,0.82,176.1,0.5482875816993464,0,0.2844341849277018,-0.3852690604383488,-0.29790946960932296
Bridgeport,78833.0,108710.0,1081.0,3,1,-0.27,72.93,1.3789910316745526,0,-0.2978369176929054,-1.1824012572655802,0.059864057810944636
Fairfield,800000.0,631680.0,1088.0,3,3,0.27,735.29,0.7896,0,-0.03431083447951807,0.14919106764127404,0.012181472222765855
Bridgeport,252000.0,243180.0,1080.0,3,2,0.04,233.33,0.965,0,-0.06446801862891412,-0.7056599291118811,-0.04543023769452945
Fairfield,507500.0,366310.0,963.0,3,2,0.39,527.0,0.7217931034482759,0,-0.48527764661965467,-0.4712899263907172,-0.06718846059488492
Greenwich,1699000.0,1308580.0,1067.0,3,3,0.3,1592.31,0.7702060035314892,0,-0.6408781527436676,1.0761004465888162,0.2531942533630805
Norwalk,635000.0,310800.0,923.0,3,1,1.04,687.97,0.4894488188976378,0,-1.0910517021155042,-0.48769603605109835,-0.1693307965400284
Greenwich,2400000.0,1577240.0,1021.0,3,3,0.52,2350.64,0.6571833333333333,0,-1.2154516586516457,1.8498978428291208,0.40257308615597615
Fairfield,950000.0,594160.0,1021.0,3,2,0.6,930.46,0.6254315789473684,0,-0.6760746898576719,0.08038233879793298,-0.00952913621893753
Bridgeport,335000.0,143430.0,906.0,3,3,1.34,369.76,0.42814925373134327,0,-0.19266394649223686,-0.30340138795066446,-0.34821759891760595
Bridgeport,197500.0,114170.0,1098.0,3,3,0.73,179.87,0.5780759493670886,0,0.3111569497587224,-0.3828299856915923,-0.2758527415828896
Waterbury,175000.0,82250.0,1034.0,3,3,1.13,169.25,0.47,0,0.17027920400909255,-0.39897203827227573,-0.36629669996622827
Greenwich,2175000.0,722050.0,905.0,3,3,2.01,2403.31,0.33197701149425285,0,-1.5073776080016026,1.8885855480188714,0.06321054443989185
Greenwich,2200000.0,1455300.0,1061.0,3,2,0.51,2073.52,0.6615,0,-1.3679072575079319,1.3927690984063659,0.34785075236991975
Bridgeport,315000.0,243180.0,1081.0,3,1,0.3,291.4,0.772,0,-0.5074907142229405,-0.8349316569479664,-0.0990627468642972
Bridgeport,355000.0,156730.0,1372.0,4,4,1.27,258.75,0.4414929577464789,0,1.6389859349305418,0.7050163150635352,-0.42803621800387914
Waterbury,212000.0,118930.0,1032.0,3,3,0.78,205.43,0.5609905660377359,0,0.17645508939894883,-0.42165979156766314,-0.27606510403359896
Bridgeport,345000.0,146160.0,1226.0,4,4,1.36,281.4,0.4236521739130435,0,1.3677171232551508,0.5745507789774553,-0.4315682297297614
Norwalk,422500.0,251370.0,1076.0,3,3,0.68,392.66,0.5949585798816568,0,0.13585713266379795,-0.1791484279239161,-0.19969728837220643
Norwalk,825000.0,547260.0,1090.0,3,1,0.51,756.88,0.6633454545454546,0,-0.827056642682833,-0.26463529594352325,-0.020911621630765122
Fairfield,1500000.0,912660.0,1021.0,3,1,0.64,1469.15,0.60844,0,-1.409776398081366,0.4307698516919382,0.14800386300223836
Bridgeport,415000.0,202121.0,1220.0,4,4,1.05,340.16,0.4870385542168675,0,1.3447934916462223,0.5846744675015794,-0.34572483478517096
Waterbury,190000.0,52720.0,2636.0,8,7,2.6,72.08,0.2774736842105263,1,7.368423953195339,4.147314535489316,-0.9987432560016
Norwalk,580000.0,317520.0,1072.0,3,3,0.83,541.04,0.547448275862069,0,0.01569500808280025,0.006827443497917718,-0.19197312286387996
Bridgeport,288400.0,139090.0,1022.0,3,3,1.07,282.19,0.4822815533980582,0,0.08165880100166145,-0.3001442987421175,-0.3201609197871179
Fairfield,380000.0,243180.0,1021.0,3,2,0.56,372.18,0.6399473684210526,0,-0.30825010465005326,-0.5326549953330072,-0.1590807544413104
Greenwich,3399000.0,1480990.0,1073.0,3,3,1.3,3167.75,0.43571344513092086,2,-1.7829480453841322,3.014751460057147,0.47261065163707344
Fairfield,385000.0,312060.0,996.0,3,3,0.23,386.55,0.8105454545454546,0,0.0528246475359521,-0.3645153861237449,-0.07561037901240583
Waterbury,112000.0,62160.0,1062.0,3,2,0.8,105.46,0.555,0,-0.08642289012511732,-0.7357439048607733,-0.297843276847244
Fairfield,497500.0,341530.0,1078.0,3,3,0.46,461.5,0.6864924623115578,0,0.1146305771953893,-0.1378300687855458,-0.12248035719709302
Bridgeport,268000.0,119490.0,904.0,3,2,1.24,296.46,0.4458582089552239,0,-0.5201490226968482,-0.6392345517576635,-0.3327088617411173
Fairfield,1475000.0,430850.0,1069.0,3,1,2.42,1379.79,0.29210169491525423,0,-1.4542044154776004,0.722835632447926,-0.2483880791724789
